Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly)
 09/08  12:00:00,47.2715982,4.804718302,4.290095914,0,9.179850659,26.9147,51.58187155,0,41.7485,9.833371545
 09/08  13:00:00,37.73402034,4.804718302,2.293305111,0,9.179850659,19.4245,42.64468,0,33.3988,9.245879999
 09/08  14:00:00,37.26007445,4.804718302,1.798529796,0,9.179850659,19.4245,32.55495314,0,25.0491,7.505853145
 09/08  15:00:00,38.04139089,4.804718302,2.57365962,0,9.179850659,19.4245,40.90636536,0,33.3988,7.507565363
 09/08  16:00:00,47.84319848,4.804718302,4.937539512,0,9.179850659,26.9147,58.18181407,0,50.0982,8.08361407
 09/08  17:00:00,48.40806964,4.804718302,5.506662213,0,9.179850659,26.9147,59.93140157,0,50.0982,9.833201572
 09/08  18:00:00,46.59003095,4.804718302,3.732081969,0,9.179850659,26.9147,64.02160077,0,50.0982,13.92340077
 09/08  19:00:00,39.55976763,4.804718302,1.076005831,0,9.179850659,19.4245,48.49887407,0,33.3988,15.10007407
 09/08  20:00:00,39.65815705,4.804718302,0.16092126,0,9.179850659,19.4245,46.15682121,0.007441049,33.3988,12.75058016
 09/08  21:00:00,39.43380047,4.804718302,0,0,9.179850659,19.4245,43.55879922,4.591267341,25.0491,13.91843188
 09/08  22:00:00,39.40908728,4.804718302,0,0,9.179850659,19.4245,40.43688041,12.73664191,16.6994,11.0008385
 09/08  23:00:00,40.14893262,4.804718302,0,0,9.179850659,19.4245,38.26736869,23.56981449,8.3497,6.3478542
 09/08  24:00:00,23.39854916,4.804718302,0.002446834,0,4.58992533,8.1892,47.75765915,39.22726884,3.33988,5.190510316
 09/09  01:00:00,14.74743099,0,0,0,1.52997511,7.4902,3.931971095,0,3.33988,0.592091095
 09/09  02:00:00,14.76055634,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/09  03:00:00,14.76235396,0,0,0,1.52997511,7.4902,3.931942536,0,3.33988,0.592062536
 09/09  04:00:00,14.90821362,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/09  05:00:00,23.45623101,4.804718302,0,0,4.58992533,8.1892,66.16522282,57.22345437,8.3497,0.592068452
 09/09  06:00:00,37.29211286,4.804718302,0.016079693,0,9.179850659,19.4245,75.30748731,55.14467809,16.6994,3.463409223
 09/09  07:00:00,42.67248872,4.804718302,0.012184079,0,9.179850659,26.9147,62.3669338,33.27970546,25.0491,4.038128332
 09/09  08:00:00,42.72988677,4.804718302,0,0,9.179850659,26.9147,55.12544828,17.68837866,33.3988,4.038269617
 09/09  09:00:00,35.29399035,4.804718302,0.00094772,0,9.179850659,19.4245,45.49927968,7.699629048,25.0491,12.75055064
 09/09  10:00:00,42.83745116,4.804718302,0.006404481,0,9.179850659,26.9147,54.24355739,0.914723021,41.7485,11.58033436
 09/09  11:00:00,44.28813704,4.804718302,0.694119403,0,9.179850659,26.9147,53.92049431,0,41.7485,12.17199431
 09/09  12:00:00,44.23060048,4.804718302,1.281650509,0,9.179850659,26.9147,54.49865949,0,41.7485,12.75015949
 09/09  13:00:00,37.96534867,4.804718302,2.520098066,0,9.179850659,19.4245,44.97751028,0,33.3988,11.57871028
 09/09  14:00:00,38.73269008,4.804718302,3.266302729,0,9.179850659,19.4245,34.8819544,0,25.0491,9.832854397
 09/09  15:00:00,38.93740477,4.804718302,3.473623537,0,9.179850659,19.4245,43.81032317,0,33.3988,10.41152317
 09/09  16:00:00,47.11336773,4.804718302,4.232914178,0,9.179850659,26.9147,58.76823043,0,50.0982,8.670030426
 09/09  17:00:00,45.87370867,4.804718302,3.005549259,0,9.179850659,26.9147,60.50939015,0,50.0982,10.41119015
 09/09  18:00:00,45.00496098,4.804718302,2.176915756,0,9.179850659,26.9147,64.01715911,0,50.0982,13.91895911
 09/09  19:00:00,39.43776197,4.804718302,0.825439607,0,9.179850659,19.4245,46.74312221,0,33.3988,13.34432221
 09/09  20:00:00,39.63216298,4.804718302,0.025820347,0,9.179850659,19.4245,46.60507094,0.455875726,33.3988,12.75039522
 09/09  21:00:00,39.50646212,4.804718302,0,0,9.179850659,19.4245,44.01960271,5.046429632,25.0491,13.92407308
 09/09  22:00:00,39.38058561,4.804718302,0,0,9.179850659,19.4245,39.46664347,12.35611386,16.6994,10.41112961
 09/09  23:00:00,40.13090181,4.804718302,0,0,9.179850659,19.4245,38.77235622,22.91505065,8.3497,7.50760557
 09/09  24:00:00,23.3922421,4.804718302,0.002121966,0,4.58992533,8.1892,46.0102009,37.47903864,3.33988,5.191282258
 09/10  01:00:00,14.75713372,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/10  02:00:00,14.7793832,0,0,0,1.52997511,7.4902,3.931976117,0,3.33988,0.592096117
 09/10  03:00:00,14.77769943,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/10  04:00:00,14.91332803,0,0,0,1.52997511,7.4902,3.931930276,0,3.33988,0.592050276
 09/10  05:00:00,23.46744768,4.804718302,0,0,4.58992533,8.1892,60.39562317,52.02592317,8.3497,0.02
 09/10  06:00:00,37.31959527,4.804718302,0.017147355,0,9.179850659,19.4245,67.55271946,46.81631392,16.6994,4.037005534
 09/10  07:00:00,42.69913183,4.804718302,0.007911134,0,9.179850659,26.9147,54.32049011,25.23349725,25.0491,4.037892858
 09/10  08:00:00,42.75259396,4.804718302,0,0,9.179850659,26.9147,47.8316917,10.39472809,33.3988,4.038163613
 09/10  09:00:00,35.3060584,4.804718302,0,0,9.179850659,19.4245,35.07453046,5.986913322,25.0491,4.038517143
 09/10  10:00:00,42.93130982,4.804718302,0.089870407,0,9.179850659,26.9147,53.9259753,0.005820495,41.7485,12.1716548
 09/10  11:00:00,44.48363189,4.804718302,0.875352029,0,9.179850659,26.9147,54.49934651,0,41.7485,12.75084651
 09/10  12:00:00,44.73087305,4.804718302,1.771378966,0,9.179850659,26.9147,52.16000059,0,41.7485,10.41150059
 09/10  13:00:00,37.25427389,4.804718302,1.823916058,0,9.179850659,19.4245,43.23124814,0,33.3988,9.832448144
 09/10  14:00:00,36.03142079,4.804718302,0.603468966,0,9.179850659,19.4245,33.13200014,0,25.0491,8.082900138
 09/10  15:00:00,35.79674321,4.804718302,0.387369411,0,9.179850659,19.4245,40.90593915,0,33.3988,7.507139154
 09/10  16:00:00,43.64424203,4.804718302,0.844153704,0,9.179850659,26.9147,57.60460462,0,50.0982,7.506404623
 09/10  17:00:00,43.74654301,4.804718302,0.958520741,0,9.179850659,26.9147,60.50947488,0,50.0982,10.41127488
 09/10  18:00:00,43.89409745,4.804718302,1.114237313,0,9.179850659,26.9147,62.26951654,0,50.0982,12.17131654
 09/10  19:00:00,38.9975362,4.804718302,0.389043248,0,9.179850659,19.4245,46.14845825,0,33.3988,12.74965825
 09/10  20:00:00,39.67453439,4.804718302,0.038550106,0,9.179850659,19.4245,43.83179736,0.021119329,33.3988,10.41187803
 09/10  21:00:00,39.51177512,4.804718302,0,0,9.179850659,19.4245,50.28212482,12.48284881,25.0491,12.75017602
 09/10  22:00:00,39.38921165,4.804718302,0,0,9.179850659,19.4245,45.40703411,18.87544589,16.6994,9.832188221
 09/10  23:00:00,40.14622865,4.804718302,0,0,9.179850659,19.4245,36.47408236,22.93305364,8.3497,5.19132872
 09/10  24:00:00,23.42679523,4.804718302,0,0,4.58992533,8.1892,41.01860982,31.33218865,3.33988,6.346541172
 09/11  01:00:00,14.80154314,0,0,0,1.52997511,7.4902,3.931975976,0,3.33988,0.592095976
 09/11  02:00:00,14.81545223,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/11  03:00:00,14.81142508,0,0,0,1.52997511,7.4902,3.931943126,0,3.33988,0.592063126
 09/11  04:00:00,14.94852622,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/11  05:00:00,23.5034148,4.804718302,0,0,4.58992533,8.1892,52.8787967,43.93702766,8.3497,0.592069042
 09/11  06:00:00,38.42417487,4.804718302,0.022658814,0,9.179850659,19.4245,56.65878096,36.49593265,16.6994,3.463448316
 09/11  07:00:00,42.74433424,4.804718302,0.024611733,0,9.179850659,26.9147,61.90888466,21.75928207,25.0491,15.1005026
 09/11  08:00:00,42.75681311,4.804718302,0,0,9.179850659,26.9147,62.50500136,15.17916968,33.3988,13.92703168
 09/11  09:00:00,35.30595896,4.804718302,0,0,9.179850659,19.4245,42.96966667,6.34005608,25.0491,11.58051059
 09/11  10:00:00,42.85348117,4.804718302,0.01172224,0,9.179850659,26.9147,52.55869907,0.398631862,41.7485,10.41156721
 09/11  11:00:00,44.49441124,4.804718302,0.891149726,0,9.179850659,26.9147,52.75062345,0,41.7485,11.00212345
 09/11  12:00:00,45.2716645,4.804718302,2.31249473,0,9.179850659,26.9147,52.16062874,0,41.7485,10.41212874
 09/11  13:00:00,38.55620593,4.804718302,3.108458173,0,9.179850659,19.4245,42.06713667,0,33.3988,8.668336668
 09/11  14:00:00,38.12126768,4.804718302,2.660776388,0,9.179850659,19.4245,33.13176522,0,25.0491,8.082665222
 09/11  15:00:00,36.18078254,4.804718302,0.754380986,0,9.179850659,19.4245,40.90595696,0,33.3988,7.507156964
 09/11  16:00:00,44.02014535,4.804718302,1.188471876,0,9.179850659,26.9147,57.6050382,0,50.0982,7.506838196
 09/11  17:00:00,43.8595828,4.804718302,1.069557304,0,9.179850659,26.9147,60.51037916,0,50.0982,10.41217916
 09/11  18:00:00,43.63461067,4.804718302,0.889644921,0,9.179850659,26.9147,64.02299207,0,50.0982,13.92479207
 09/11  19:00:00,38.74339751,4.804718302,0.174790913,0,9.179850659,19.4245,48.50101489,0,33.3988,15.10221489
 09/11  20:00:00,39.6236565,4.804718302,0.004008943,0,9.179850659,19.4245,45.58610187,0.015226687,33.3988,12.17207519
 09/11  21:00:00,39.5120142,4.804718302,0,0,9.179850659,19.4245,45.72961382,6.753124502,25.0491,13.92738931
 09/11  22:00:00,39.38655089,4.804718302,0,0,9.179850659,19.4245,39.06854832,10.78887864,16.6994,11.58026969
 09/11  23:00:00,40.14177456,4.804718302,0,0,9.179850659,19.4245,28.62200215,13.92528015,8.3497,6.347021997
 09/11  24:00:00,23.42039987,4.804718302,0,0,4.58992533,8.1892,31.49332187,22.96238951,3.33988,5.191052367
 09/12  01:00:00,14.77749605,0,0,0,1.52997511,7.4902,3.931924809,0,3.33988,0.592044809
 09/12  02:00:00,14.80001697,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/12  03:00:00,14.8129684,0,0,0,1.52997511,7.4902,3.931930756,0,3.33988,0.592050756
 09/12  04:00:00,15.47818919,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/12  05:00:00,24.05240437,4.804718302,0,0,4.58992533,8.1892,38.52393629,30.15423629,8.3497,0.02
 09/12  06:00:00,38.69850236,4.804718302,0.024281775,0,9.179850659,19.4245,46.46972361,25.73319004,16.6994,4.037133569
 09/12  07:00:00,42.76610444,4.804718302,0.024598122,0,9.179850659,26.9147,58.22615598,18.07605269,25.0491,15.1010033
 09/12  08:00:00,42.7764243,4.804718302,0.00130564,0,9.179850659,26.9147,58.75504625,11.43173803,33.3988,13.92450822
 09/12  09:00:00,35.32437344,4.804718302,0,0,9.179850659,19.4245,40.69262477,4.063146927,25.0491,11.58037785
 09/12  10:00:00,42.90380232,4.804718302,0.051047287,0,9.179850659,26.9147,52.36597787,0.20478626,41.7485,10.41269161
 09/12  11:00:00,44.33887456,4.804718302,0.753878877,0,9.179850659,26.9147,52.75198832,0,41.7485,11.00348832
 09/12  12:00:00,43.96142192,4.804718302,1.052232295,0,9.179850659,26.9147,52.16061862,0,41.7485,10.41211862
 09/12  13:00:00,36.01690835,4.804718302,0.628131957,0,9.179850659,19.4245,42.0682365,0,33.3988,8.669436505
 09/12  14:00:00,35.68487453,4.804718302,0.276976053,0,9.179850659,19.4245,33.13279791,0,25.0491,8.083697914
 09/12  15:00:00,35.41163996,4.804718302,0.017809166,0,9.179850659,19.4245,40.94068218,0.035944577,33.3988,7.505937603
 09/12  16:00:00,43.37796669,4.804718302,0.581357794,0,9.179850659,26.9147,57.60521304,0,50.0982,7.507013042
 09/12  17:00:00,43.51586979,4.804718302,0.738045241,0,9.179850659,26.9147,60.51002078,0,50.0982,10.41182078
 09/12  18:00:00,43.26357073,4.804718302,0.533930463,0,9.179850659,26.9147,64.9169692,0.897184362,50.0982,13.92158483
 09/12  19:00:00,39.44625512,4.804718302,0,0,9.179850659,19.4245,54.75948106,6.259842063,33.3988,15.100839
 09/12  20:00:00,39.42378078,4.804718302,0,0,9.179850659,19.4245,57.87678723,11.72702015,33.3988,12.75096708
 09/12  21:00:00,39.36339518,4.804718302,0,0,9.179850659,19.4245,60.99955129,22.60594227,25.0491,13.34450901
 09/12  22:00:00,39.34734965,4.804718302,0,0,9.179850659,19.4245,56.796681,28.5171303,16.6994,11.5801507
 09/12  23:00:00,40.12430065,4.804718302,0,0,9.179850659,19.4245,47.90071561,33.20447786,8.3497,6.34653775
 09/12  24:00:00,23.38483241,4.804718302,0,0,4.58992533,8.1892,49.74079648,41.2101998,3.33988,5.190716686
 09/13  01:00:00,14.74492917,0,0,0,1.52997511,7.4902,3.931970979,0,3.33988,0.592090979
 09/13  02:00:00,14.75859023,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/13  03:00:00,14.76167784,0,0,0,1.52997511,7.4902,3.931932561,0,3.33988,0.592052561
 09/13  04:00:00,14.90553902,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/13  05:00:00,23.46167604,4.804718302,0,0,4.58992533,8.1892,63.39101016,54.44925167,8.3497,0.592058494
 09/13  06:00:00,38.36892243,4.804718302,0.017351544,0,9.179850659,19.4245,70.62578693,49.88883982,16.6994,4.037547109
 09/13  07:00:00,42.68225047,4.804718302,0.016775768,0,9.179850659,26.9147,76.77831244,36.62913481,25.0491,15.10007763
 09/13  08:00:00,42.72415174,4.804718302,0.000841865,0,9.179850659,26.9147,73.35229665,26.03304291,33.3988,13.92045374
 09/13  09:00:00,35.26654235,4.804718302,0,0,9.179850659,19.4245,55.12769186,19.07621273,25.0491,11.00237913
 09/13  10:00:00,42.77706272,4.804718302,0.003834273,0,9.179850659,26.9147,67.38380987,15.22277512,41.7485,10.41253475
 09/13  11:00:00,43.52490373,4.804718302,0.001817391,0,9.179850659,26.9147,55.1074253,1.778841075,41.7485,11.58008422
 09/13  12:00:00,43.23668444,4.804718302,0.367995112,0,9.179850659,26.9147,51.58173597,0,41.7485,9.833235968
 09/13  13:00:00,35.53385139,4.804718302,0.168856523,0,9.179850659,19.4245,42.64395174,0,33.3988,9.245151741
 09/13  14:00:00,35.38845201,4.804718302,0.004212902,0,9.179850659,19.4245,32.58589784,0.029577631,25.0491,7.507220205
 09/13  15:00:00,35.35155192,4.804718302,0,0,9.179850659,19.4245,40.96962791,0.063088856,33.3988,7.507739051
 09/13  16:00:00,42.94644745,4.804718302,0.180163346,0,9.179850659,26.9147,58.18224851,0,50.0982,8.084048505
 09/13  17:00:00,43.51326857,4.804718302,0.734926108,0,9.179850659,26.9147,59.93240308,0,50.0982,9.834203078
 09/13  18:00:00,43.91933537,4.804718302,1.144946599,0,9.179850659,26.9147,64.02316025,0,50.0982,13.92496025
 09/13  19:00:00,39.77144435,4.804718302,0.142541065,0,9.179850659,19.4245,48.70334259,0.203142351,33.3988,15.10140024
 09/13  20:00:00,39.57896923,4.804718302,0,0,9.179850659,19.4245,49.83535401,3.685796376,33.3988,12.75075764
 09/13  21:00:00,39.48289777,4.804718302,0,0,9.179850659,19.4245,55.90368975,16.93010959,25.0491,13.92448016
 09/13  22:00:00,39.356744,4.804718302,0,0,9.179850659,19.4245,53.2579426,24.97759729,16.6994,11.58094531
 09/13  23:00:00,40.13500436,4.804718302,0,0,9.179850659,19.4245,42.13530737,27.43766423,8.3497,6.347943144
 09/13  24:00:00,23.37919916,4.804718302,0.002297844,0,4.58992533,8.1892,52.7858921,44.25400877,3.33988,5.192003327
 09/14  01:00:00,14.72362684,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/14  02:00:00,14.74165392,0,0,0,1.52997511,7.4902,3.93197408,0,3.33988,0.59209408
 09/14  03:00:00,14.73956389,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/14  04:00:00,14.88242155,0,0,0,1.52997511,7.4902,3.931954144,0,3.33988,0.592074144
 09/14  05:00:00,23.43932744,4.804718302,0.003998636,0,4.58992533,8.1892,72.18537709,63.81567709,8.3497,0.02
 09/14  06:00:00,38.33903846,4.804718302,0.014714176,0,9.179850659,19.4245,82.13596602,61.39886498,16.6994,4.037701041
 09/14  07:00:00,42.63586416,4.804718302,0.010721381,0,9.179850659,26.9147,89.06092259,48.91052638,25.0491,15.10129621
 09/14  08:00:00,42.68621205,4.804718302,0,0,9.179850659,26.9147,82.05152275,34.72766753,33.3988,13.92505522
 09/14  09:00:00,35.24415933,4.804718302,0,0,9.179850659,19.4245,57.91378488,21.28401789,25.0491,11.580667
 09/14  10:00:00,42.77427441,4.804718302,0.003418858,0,9.179850659,26.9147,63.94813127,11.78710595,41.7485,10.41252532
 09/14  11:00:00,43.57532689,4.804718302,0.037952363,0,9.179850659,26.9147,52.75110236,0,41.7485,11.00260236
 09/14  12:00:00,43.73626928,4.804718302,0.833580536,0,9.179850659,26.9147,52.16049481,0,41.7485,10.41199481
 09/14  13:00:00,35.9752429,4.804718302,0.588939075,0,9.179850659,19.4245,42.06797156,0,33.3988,8.669171563
 09/14  14:00:00,35.78321512,4.804718302,0.378325338,0,9.179850659,19.4245,33.18459155,0.051779002,25.0491,8.083712548
 09/14  15:00:00,35.84054631,4.804718302,0.439084649,0,9.179850659,19.4245,40.90621527,0,33.3988,7.507415267
 09/14  16:00:00,43.96798937,4.804718302,1.144428334,0,9.179850659,26.9147,57.60653213,0,50.0982,7.508332126
 09/14  17:00:00,44.56720165,4.804718302,1.736192285,0,9.179850659,26.9147,60.51044971,0,50.0982,10.41224971
 09/14  18:00:00,45.39147627,4.804718302,2.562325775,0,9.179850659,26.9147,64.023401,0,50.0982,13.925201
 09/14  19:00:00,40.4308878,4.804718302,0.755108561,0,9.179850659,19.4245,48.52468413,0.02267575,33.3988,15.10320838
 09/14  20:00:00,39.61178039,4.804718302,0.02426577,0,9.179850659,19.4245,47.13840086,0.988260601,33.3988,12.75134026
 09/14  21:00:00,39.47631042,4.804718302,0,0,9.179850659,19.4245,54.3918411,15.41553691,25.0491,13.92720418
 09/14  22:00:00,39.36114953,4.804718302,0,0,9.179850659,19.4245,49.96790267,21.6884186,16.6994,11.58008407
 09/14  23:00:00,40.13228496,4.804718302,0,0,9.179850659,19.4245,42.27728656,27.57922837,8.3497,6.348358185
 09/14  24:00:00,23.3897744,4.804718302,0.002301714,0,4.58992533,8.1892,50.13362202,41.60251655,3.33988,5.191225477
 09/15  01:00:00,14.73606277,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/15  02:00:00,14.75232924,0,0,0,1.52997511,7.4902,3.931973893,0,3.33988,0.592093893
 09/15  03:00:00,14.74987243,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/15  04:00:00,15.40057016,0,0,0,1.52997511,7.4902,3.931928057,0,3.33988,0.592048057
 09/15  05:00:00,23.95545636,4.804718302,0,0,4.58992533,8.1892,68.29712793,59.92742793,8.3497,0.02
 09/15  06:00:00,38.57210313,4.804718302,0.015033236,0,9.179850659,19.4245,80.4856012,59.7486588,16.6994,4.037542397
 09/15  07:00:00,42.65128911,4.804718302,0.011304474,0,9.179850659,26.9147,82.00802788,41.85691884,25.0491,15.10200904
 09/15  08:00:00,42.71023551,4.804718302,0,0,9.179850659,26.9147,73.12932626,25.80464544,33.3988,13.92588082
 09/15  09:00:00,35.27373687,4.804718302,0,0,9.179850659,19.4245,48.09240466,11.46231006,25.0491,11.5809946
 09/15  10:00:00,42.81050148,4.804718302,0.003539253,0,9.179850659,26.9147,55.04030883,2.879118848,41.7485,10.41268999
 09/15  11:00:00,44.18252991,4.804718302,0.591629393,0,9.179850659,26.9147,52.75129684,0,41.7485,11.00279684
 09/15  12:00:00,45.0191574,4.804718302,2.066205121,0,9.179850659,26.9147,52.16066267,0,41.7485,10.41216267
 09/15  13:00:00,38.02928936,4.804718302,2.594220826,0,9.179850659,19.4245,42.36462446,0,33.3988,8.965824456
 09/15  14:00:00,38.49256672,4.804718302,3.030190996,0,9.179850659,19.4245,32.83446345,0,25.0491,7.785363447
 09/15  15:00:00,38.49452009,4.804718302,3.037156918,0,9.179850659,19.4245,40.90522934,0,33.3988,7.506429343
 09/15  16:00:00,46.75496304,4.804718302,3.886961539,0,9.179850659,26.9147,58.18155229,0,50.0982,8.083352295
 09/15  17:00:00,47.59849256,4.804718302,4.732398897,0,9.179850659,26.9147,59.93311271,0,50.0982,9.834912707
 09/15  18:00:00,47.73609516,4.804718302,4.88112592,0,9.179850659,26.9147,64.02534534,0,50.0982,13.92714534
 09/15  19:00:00,41.00379781,4.804718302,1.445417453,0,9.179850659,19.4245,48.50044688,0,33.3988,15.10164688
 09/15  20:00:00,39.98957629,4.804718302,0.480875103,0,9.179850659,19.4245,46.14986864,0,33.3988,12.75106864
 09/15  21:00:00,39.44966392,4.804718302,0,0,9.179850659,19.4245,39.0163811,0.041398143,25.0491,13.92588296
 09/15  22:00:00,39.4291841,4.804718302,0,0,9.179850659,19.4245,33.60789935,5.329498145,16.6994,11.5790012
 09/15  23:00:00,40.1709794,4.804718302,0,0,9.179850659,19.4245,27.52594711,12.82783091,8.3497,6.348416203
 09/15  24:00:00,23.43531745,4.804718302,0.002688119,0,4.58992533,8.1892,38.15797871,29.62699781,3.33988,5.1911009
 09/16  01:00:00,14.77548326,0,0,0,1.52997511,7.4902,3.931962632,0,3.33988,0.592082632
 09/16  02:00:00,14.78152058,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/16  03:00:00,14.77746471,0,0,0,1.52997511,7.4902,3.931959928,0,3.33988,0.592079928
 09/16  04:00:00,14.9156988,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/16  05:00:00,23.46507007,4.804718302,0.005798787,0,4.58992533,8.1892,65.00332584,56.06156587,8.3497,0.592059968
 09/16  06:00:00,38.34282598,4.804718302,0.010685011,0,9.179850659,19.4245,78.0687687,57.90599542,16.6994,3.463373281
 09/16  07:00:00,42.64786372,4.804718302,0.006468181,0,9.179850659,26.9147,66.39533755,37.30816652,25.0491,4.038071026
 09/16  08:00:00,42.71375926,4.804718302,0,0,9.179850659,26.9147,55.20569151,17.76841685,33.3988,4.038474666
 09/16  09:00:00,35.29630505,4.804718302,0.00171374,0,9.179850659,19.4245,42.12153105,4.320452313,25.0491,12.75197874
 09/16  10:00:00,42.88743635,4.804718302,0.043733015,0,9.179850659,26.9147,53.3296017,0,41.7485,11.5811017
 09/16  11:00:00,44.53571618,4.804718302,0.927650641,0,9.179850659,26.9147,54.4998877,0,41.7485,12.7513877
 09/16  12:00:00,46.15846317,4.804718302,3.180410279,0,9.179850659,26.9147,54.49912222,0,41.7485,12.75062222
 09/16  13:00:00,39.89415817,4.804718302,4.42957118,0,9.179850659,19.4245,44.97747578,0,33.3988,11.57867578
 09/16  14:00:00,39.67815817,4.804718302,4.208323957,0,9.179850659,19.4245,34.88299704,0,25.0491,9.833897042
 09/16  15:00:00,40.3144007,4.804718302,4.841880938,0,9.179850659,19.4245,43.81015562,0,33.3988,10.41135562
 09/16  16:00:00,48.48855223,4.804718302,5.602571621,0,9.179850659,26.9147,58.76627657,0,50.0982,8.668076573
 09/16  17:00:00,47.96609777,4.804718302,5.087136846,0,9.179850659,26.9147,60.5104982,0,50.0982,10.4122982
 09/16  18:00:00,47.26681085,4.804718302,4.414706472,0,9.179850659,26.9147,64.02431279,0,50.0982,13.92611279
 09/16  19:00:00,41.06775728,4.804718302,1.357264437,0,9.179850659,19.4245,47.32476082,0,33.3988,13.92596082
 09/16  20:00:00,39.81527603,4.804718302,0.20076,0,9.179850659,19.4245,46.40709878,0.257041635,33.3988,12.75125714
 09/16  21:00:00,39.47858954,4.804718302,0,0,9.179850659,19.4245,47.57807411,8.60537422,25.0491,13.92359989
 09/16  22:00:00,39.36117771,4.804718302,0,0,9.179850659,19.4245,40.51920955,13.40922533,16.6994,10.41058421
 09/16  23:00:00,40.12683993,4.804718302,0,0,9.179850659,19.4245,35.4940636,19.63616781,8.3497,7.508195784
 09/16  24:00:00,23.3938753,4.804718302,0.002016186,0,4.58992533,8.1892,43.28752573,34.7565814,3.33988,5.191064332
 09/17  01:00:00,14.74953878,0,0,0,1.52997511,7.4902,3.931955698,0,3.33988,0.592075698
 09/17  02:00:00,14.76777996,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/17  03:00:00,14.76977927,0,0,0,1.52997511,7.4902,3.931961614,0,3.33988,0.592081614
 09/17  04:00:00,14.90516507,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/17  05:00:00,23.45154784,4.804718302,0.005110927,0,4.58992533,8.1892,65.34363292,56.97393292,8.3497,0.02
 09/17  06:00:00,38.34594442,4.804718302,0.014866759,0,9.179850659,19.4245,74.55155386,53.81467863,16.6994,4.037475236
 09/17  07:00:00,42.67269807,4.804718302,0.008055748,0,9.179850659,26.9147,58.03917259,28.95201193,25.0491,4.038060663
 09/17  08:00:00,42.74175666,4.804718302,0,0,9.179850659,26.9147,46.22341383,8.786243973,33.3988,4.038369856
 09/17  09:00:00,35.30838964,4.804718302,0.000617859,0,9.179850659,19.4245,31.76141293,2.674111463,25.0491,4.038201467
 09/17  10:00:00,43.09291166,4.804718302,0.233346499,0,9.179850659,26.9147,54.50754126,0.006854807,41.7485,12.75218645
 09/17  11:00:00,45.00099488,4.804718302,1.369675708,0,9.179850659,26.9147,54.50035029,0,41.7485,12.75185029
 09/17  12:00:00,48.09701875,4.804718302,5.085131402,0,9.179850659,26.9147,52.16054173,0,41.7485,10.41204173
 09/17  13:00:00,41.82750916,4.804718302,6.329831109,0,9.179850659,19.4245,43.23251304,0,33.3988,9.833713043
 09/17  14:00:00,41.9222821,4.804718302,6.406616538,0,9.179850659,19.4245,33.13268428,0,25.0491,8.083584283
 09/17  15:00:00,41.72944187,4.804718302,6.224552041,0,9.179850659,19.4245,40.90708259,0,33.3988,7.508282587
 09/17  16:00:00,49.86764592,4.804718302,6.957367672,0,9.179850659,26.9147,58.18261867,0,50.0982,8.08441867
 09/17  17:00:00,49.26344038,4.804718302,6.370307994,0,9.179850659,26.9147,59.93320468,0,50.0982,9.83500468
 09/17  18:00:00,46.86157464,4.804718302,4.012476703,0,9.179850659,26.9147,62.84933787,0,50.0982,12.75113787
 09/17  19:00:00,40.6599682,4.804718302,0.955282982,0,9.179850659,19.4245,46.15006414,0,33.3988,12.75126414
 09/17  20:00:00,40.15573584,4.804718302,0.499697598,0,9.179850659,19.4245,43.81103458,0,33.3988,10.41223458
 09/17  21:00:00,39.53367788,4.804718302,0,0,9.179850659,19.4245,40.16053445,2.360571847,25.0491,12.75086261
 09/17  22:00:00,39.3922992,4.804718302,0,0,9.179850659,19.4245,38.57271666,11.46073985,16.6994,10.41257682
 09/17  23:00:00,40.15614339,4.804718302,0,0,9.179850659,19.4245,25.80468677,12.26385019,8.3497,5.191136582
