ycid,time,a,b,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,sum
1923270,2015/12/13,1,1.11111E+95,3.6,4.5,3.6,3.9,3.3,4.5,4.2,4.8,4.2,5.4,4.8,6,5.1,6,5.4,6.3,4.5,5.4,4.2,4.5,3.6,4.5,3.6,4.2,3.9,4.2,3.6,4.5,3.6,3.6,3.3,3.9,3.6,3.9,3.3,4.2,3.6,4.8,3.6,4.5,3.6,4.2,3.6,4.2,3.9,4.5,3.9,4.5,3.9,4.5,3.9,3.6,3,3.6,3.3,3.6,3,3.3,3,3.3,3,3.6,3,3.3,3,4.8,5.1,5.7,4.8,5.1,4.2,4.8,4.2,4.5,3.9,4.5,4.2,4.8,4.2,4.8,4.2,5.1,4.2,4.8,4.2,4.8,3.3,3.6,3,3.9,3.6,4.2,3.9,4.5,3.6,4.5,397.5
1923270,2015/12/14,1,1.11111E+95,3.6,4.2,3.6,4.5,3.6,4.5,3.9,4.2,3.9,5.4,4.8,5.7,4.8,6,4.8,6,5.7,5.4,5.4,7.5,5.7,6,4.5,4.5,3.9,4.8,4.2,5.1,3.3,4.2,3.3,4.2,3.9,4.2,3.6,4.8,3.9,4.5,3.9,4.5,4.2,5.7,5.1,6,5.1,6,4.8,5.4,4.5,5.1,4.5,5.7,5.1,5.4,5.1,5.7,5.1,5.7,5.1,5.7,4.8,5.4,5.1,5.1,4.2,6,5.1,5.7,5.4,6,4.8,5.7,5.1,6,4.8,6,4.8,5.7,5.1,6.3,5.4,6,5.4,6.3,5.7,6,5.1,6.3,5.4,6.9,5.7,6.3,5.4,6.3,5.7,6.3,490.8
1923270,2015/12/15,1,1.11111E+95,5.4,6,5.1,5.4,4.8,5.4,4.5,5.4,4.5,5.4,5.1,5.7,5.4,5.7,5.7,6.3,6,6.3,5.4,6.3,5.4,7.8,6.6,6.9,6.3,7.5,5.1,5.7,4.5,4.8,4.5,5.1,4.2,5.1,4.5,5.1,4.8,5.1,4.8,5.4,4.5,6.3,5.7,7.2,5.7,6.9,5.4,6.9,5.7,6.9,5.7,6.9,5.4,6.6,5.7,6.3,5.4,6.3,5.4,6,5.4,6,5.1,6,5.1,6.6,6,6.9,5.4,5.7,4.5,5.4,4.5,5.7,4.5,5.1,4.5,4.8,4.5,5.1,4.2,5.1,4.5,5.4,4.5,6.6,6,6.9,6,6.6,6,6.6,6,6.6,6,6.6,540.3
1923270,2015/12/16,1,1.11111E+95,6,6.6,6,6.3,6,6.3,6.3,6.6,6,6.9,6,6.9,5.4,6,4.8,5.7,5.1,6.9,5.7,6.6,6.3,6.9,5.1,6,5.4,6,5.7,6.6,5.4,6.3,6.3,6.6,6,6.9,6.3,7.2,6.6,6.9,6,6.6,5.7,6.9,6.6,7.2,6.3,6.9,6.3,7.2,5.7,6.9,5.7,6.3,6,7.2,6,7.2,5.4,6.9,6,6.6,5.4,6.6,5.4,6.6,5.4,7.2,6.3,7.5,6.6,7.5,6.3,7.2,6.3,7.5,6.6,7.2,6.3,7.2,6,7.2,6,6.9,6,6.9,6.3,7.2,6,7.2,6.3,6.9,6.3,7.5,6,7.5,6.3,7.5,615.3
1923270,2015/12/17,1,1.11111E+95,6.3,7.2,6.3,7.5,6.3,7.2,6.3,7.2,5.1,6,5.4,6.6,5.4,6.3,5.7,6.3,6.6,7.2,6,6.6,5.7,6.6,6,7.2,6,6.9,6,7.2,6.3,7.5,6.3,6.9,6.3,7.5,6.9,8.1,6.9,7.8,6.6,7.8,6.9,8.4,7.2,8.4,7.2,7.8,7.2,7.8,6.3,7.2,6,6.9,6,6.6,6,6.6,5.4,6.3,5.4,6.3,5.4,6.3,5.1,6.6,5.7,7.5,6.6,7.8,6.3,6.9,6.3,6.9,6,6.9,6,6.9,6.3,6.6,5.7,6.6,6,6.6,6,6.9,6,6.6,5.7,6.9,6,6.9,6,6.9,6,6.9,6,6.6,630.3
1923270,2015/12/18,1,1.11111E+95,6,7.2,6,7.5,6,7.2,6,7.2,6.3,7.2,6.3,7.2,6.3,7.8,6.6,6.9,6,8.1,6,6.9,6.6,7.5,5.7,6.3,5.1,6.3,5.7,6.6,5.1,6,5.4,6.3,5.4,6.3,7.2,8.7,7.5,8.7,7.2,8.4,7.2,8.7,8.1,9.6,8.1,8.4,7.2,6.3,5.4,6.6,5.4,6.3,5.1,6.3,5.7,6.3,5.4,6,5.1,6,5.4,5.7,4.8,6.6,6.6,8.1,7.2,8.4,7.5,8.1,6.6,7.8,5.4,6,5.1,5.7,4.8,6,5.1,6.3,5.4,6,5.1,6,5.1,5.7,4.8,5.7,5.1,6,6,6.6,6,6.6,6.3,6.9,620.4
1923270,2015/12/19,1,1.11111E+95,6,7.2,6.6,7.2,5.7,6.6,5.4,6.3,5.4,6.3,5.7,6.9,6,7.2,6.3,7.5,6.6,6.6,5.4,6.3,5.1,5.7,5.1,5.4,4.2,5.1,4.5,5.1,4.8,5.1,4.8,5.4,4.2,4.8,4.2,5.1,4.8,5.7,5.4,6.3,5.7,6,5.4,6,5.1,5.7,5.4,5.7,4.8,5.7,4.8,5.7,4.8,5.7,5.1,4.5,3.9,4.5,4.2,4.5,3.9,4.2,3.9,4.2,4.5,4.2,4.8,4.8,6,4.5,5.4,5.1,6,5.1,5.7,4.8,6,4.8,6.3,5.4,6.3,5.4,6.3,5.4,6.3,5.1,6,5.1,5.7,5.1,5.7,5.4,6.3,4.8,5.1,4.5,519.3
1923270,2015/12/20,1,1.11111E+95,5.1,4.5,4.8,4.2,4.8,4.2,4.8,4.2,5.4,4.8,5.4,4.5,5.1,5.1,5.4,4.5,5.7,5.7,6.9,6.6,7.2,5.7,6,5.4,6,5.4,6,5.7,5.4,4.5,4.5,4.5,4.8,4.2,4.5,4.2,4.8,3.9,4.2,3.9,5.1,4.2,4.5,4.5,5.4,5.4,6.3,5.7,6.3,5.4,6.6,5.7,4.5,4.5,4.5,3.6,4.2,3.9,4.2,3.9,4.2,3.9,4.2,3.6,4.8,4.2,4.8,4.5,5.1,3.9,5.4,4.8,5.1,4.5,5.1,4.8,5.1,4.8,5.4,5.1,5.1,4.8,6,5.4,6,5.4,6,5.1,5.1,4.5,5.4,4.2,5.1,4.5,5.1,4.2,476.1
1923270,2015/12/21,1,1.11111E+95,5.1,4.2,4.8,3.9,5.1,3.9,4.8,4.2,5.1,5.1,5.7,5.1,6,5.4,6.9,6.3,7.2,6,6.6,5.1,6,5.1,6,5.1,6,4.5,5.4,4.2,5.1,4.5,5.4,5.1,5.1,4.5,5.4,5.4,5.4,4.2,5.1,4.5,5.1,6.6,7.2,7.2,7.5,6,6,6,6.3,5.4,6.6,5.7,6.9,6.3,7.5,6,7.2,6,6.6,5.4,5.7,5.1,5.7,5.1,6,5.4,6,5.7,6,4.8,5.4,4.5,5.4,4.5,5.1,6,6.6,6.3,7.2,6.3,7.5,6.6,7.2,5.4,5.4,4.5,4.8,4.5,5.1,4.8,5.4,4.8,5.4,4.8,5.7,4.8,535.5
1923270,2015/12/22,1,1.11111E+95,5.4,4.8,5.4,4.8,6.3,5.7,6.3,5.7,6.6,5.7,7.5,6.3,7.8,6.6,6.9,6.6,7.5,6.3,7.8,7.5,8.1,6.9,6.6,4.8,5.4,5.1,6,5.1,5.4,4.8,5.4,4.5,4.8,4.8,5.4,5.1,5.7,5.1,6,6,6.6,6.3,7.5,6.3,6.9,6,5.7,5.7,5.7,5.4,6.3,5.1,6,5.1,5.7,5.1,6,4.8,5.7,5.1,4.8,4.2,4.5,3.9,5.7,4.5,5.4,5.1,5.4,4.2,5.1,4.8,5.1,4.2,4.8,5.1,7.2,6.3,6.9,6,6.3,5.7,6.6,5.1,4.8,4.8,4.8,4.8,5.1,4.8,5.1,4.8,5.1,4.2,5.1,4.5,540.3
1923270,2015/12/23,1,1.11111E+95,5.4,3.9,5.1,3.9,4.8,3.9,5.1,4.8,5.7,4.8,5.7,5.1,6,5.4,6.6,5.7,6.3,6,7.2,5.4,5.7,4.2,4.2,3.6,4.8,4.2,5.1,4.2,4.8,3.9,4.8,4.5,5.1,4.5,4.5,5.1,6,5.1,5.4,5.1,5.7,5.7,6.3,5.4,7.2,5.7,5.4,4.5,5.4,5.7,6.6,5.4,6,5.4,6.3,5.1,5.7,4.8,5.4,5.1,5.4,4.8,4.8,4.5,4.8,4.8,5.4,5.1,5.7,5.4,5.4,4.8,6,6,6.6,6.3,7.5,6.6,7.8,6.9,6.6,4.8,5.4,4.5,5.4,4.8,5.4,4.8,6,5.4,6,5.4,6,5.1,5.7,4.5,514.8
1923270,2015/12/24,1,1.11111E+95,5.4,4.5,6,5.7,6.6,5.4,6.3,6,6.6,5.7,6.3,5.4,6,5.7,6.6,4.8,6.3,5.7,4.8,4.5,6.3,5.4,5.1,3.6,3.9,3.3,4.2,4.5,4.8,3.6,4.5,3.9,4.5,4.5,4.8,4.5,6.6,6.6,6.9,6.3,6.9,6.6,7.8,6,6,5.4,5.4,3.9,5.1,4.2,5.7,4.8,5.4,4.8,5.4,4.5,5.7,5.1,6.9,5.7,6.3,5.7,6.6,5.7,7.8,6.9,8.1,7.2,7.8,6.3,6,5.4,6.6,5.7,6.6,5.4,6.6,5.7,6.6,5.4,6.6,5.7,6.3,5.7,6.9,5.4,6.3,5.1,6,4.8,5.7,5.4,6,5.1,5.4,4.5,542.7
1923270,2015/12/25,1,1.11111E+95,5.7,4.8,5.7,4.5,6,5.4,6,5.1,5.7,5.1,6,5.4,6.6,6.3,6.9,6,7.5,7.2,7.2,5.7,4.8,4.8,5.1,4.2,4.5,3.6,4.5,4.5,6,5.1,5.7,5.4,6.3,5.4,6.6,5.4,6.9,6.3,6.6,6,6.6,6.3,7.8,7.2,8.1,6.6,6.9,6,7.2,6.3,7.2,6.3,7.2,6.6,7.5,6.9,7.5,6.6,7.8,6.6,7.5,5.4,6,5.7,4.8,3.9,5.7,4.8,6,4.8,4.8,4.2,4.8,4.2,4.8,4.2,5.1,5.4,5.7,5.1,5.7,4.8,6,4.8,6,5.1,6.3,4.8,6,5.1,6,5.1,6,5.4,6,5.1,556.8
1923270,2015/12/26,1,1.11111E+95,5.7,5.7,6,5.4,5.1,4.8,5.4,4.5,5.1,4.5,5.4,4.5,5.4,4.5,6,5.1,5.4,5.4,6.3,5.4,6.6,6.6,6.9,6.6,6.9,6,6.3,6.3,7.2,6,6.6,5.1,6,6.3,6.6,5.1,6.3,4.8,5.7,4.8,5.4,5.1,6.3,4.8,5.7,4.2,5.4,5.1,5.7,5.1,5.4,4.2,4.2,3.9,3.6,3.6,3.6,3.3,3.6,3,3.9,3,3.9,3.3,3.9,3.9,5.1,5.4,6.6,6,6.3,5.4,6,5.4,6,5.1,4.2,3.9,4.5,3.9,4.8,3.9,4.8,3.9,4.5,4.2,4.5,3.9,4.8,4.2,4.8,4.5,5.1,5.1,6,5.4,489.6
1923270,2015/12/27,1,1.11111E+95,6.3,5.4,6.3,5.1,5.7,4.8,5.7,4.8,5.7,5.4,6,5.1,6.3,6,6,5.4,5.7,4.5,4.8,4.5,5.1,4.5,4.8,4.5,5.1,4.2,4.8,4.5,4.8,4.2,4.8,4.2,4.2,3.9,6,5.4,6.3,5.7,6,5.4,6.3,4.8,5.1,4.8,4.8,3.6,4.2,3.3,4.2,3.9,4.5,3.9,4.2,3.6,4.2,3.6,5.1,5.4,6.3,5.7,6.6,5.7,6.6,6,6.9,6.3,5.7,4.5,5.1,4.2,5.1,4.2,5.1,4.2,4.8,4.8,5.4,4.8,5.4,4.8,5.1,5.4,6,5.7,6.3,5.1,5.7,5.1,6.3,5.4,5.7,6.6,6,6.6,5.4,6.6,498.6
1923270,2015/12/28,1,1.11111E+95,5.4,6.3,5.7,6.3,5.7,6,5.4,6.3,6,6.9,6.3,6.6,5.7,6.6,5.4,6,5.7,6.3,6,6.6,6,7.5,6,6,5.4,6,5.1,6,5.1,6.6,6,6.9,6,6.3,5.4,6.9,6,6.6,6.3,6.3,5.7,6.3,5.7,6.6,5.7,5.7,4.8,5.1,4.5,5.1,4.5,5.1,4.2,4.8,4.2,4.8,4.2,4.8,3.3,3.6,3.3,3.3,3,3.6,3.6,4.8,4.2,4.8,4.5,4.8,3.9,4.8,4.2,4.5,5.1,5.4,4.8,5.7,4.8,5.4,5.1,6.3,5.4,6,5.4,6.3,5.4,6.3,5.4,6,5.4,6.3,5.7,6.3,5.4,6.3,523.8
1923270,2015/12/29,1,1.11111E+95,5.7,6.9,6,6.9,5.4,6,5.4,6.6,5.4,6,5.4,6.3,6.3,6.9,5.1,6.6,5.7,6.9,5.4,6.3,5.7,6.3,5.1,5.7,5.1,6,5.1,5.7,4.8,5.4,4.8,6.6,5.7,6.9,5.7,7.2,6.6,7.2,6.3,6.9,6,7.5,6.6,8.7,6.3,6.9,5.7,6.6,5.7,6.6,5.7,6.3,5.7,5.7,4.5,5.1,4.2,5.1,4.2,5.1,4.2,5.1,4.5,5.7,4.8,6.3,6,8.7,9,7.8,8.7,7.5,9,8.1,7.5,8.7,7.8,8.7,7.5,7.5,5.7,6.6,6,6.3,5.7,6.6,6.3,6.6,5.7,6.9,6,7.2,6.3,6.9,5.7,6.6,602.4
1923270,2015/12/30,1,1.11111E+95,6.3,8.1,6.9,7.5,6.9,8.7,7.5,9,7.5,9,7.8,8.7,6.9,7.2,5.7,6.9,6,7.5,6.3,7.8,6.6,6.6,5.4,6.3,5.7,6.6,5.1,6.9,6,6.9,6.3,7.5,6.9,7.8,6.9,7.8,6.3,7.5,6.6,6.9,6,7.5,6.6,8.1,6.6,6.9,5.7,6.6,5.7,6.3,3.9,4.2,3.9,4.5,3.6,4.2,3.9,3.6,3.3,3.9,3.6,4.2,3.6,3.9,4.2,6.9,6.3,7.2,6.6,7.2,6,6.9,6.3,7.5,5.4,5.4,4.8,5.7,4.8,6,5.1,6.3,5.1,5.7,4.8,5.4,5.1,5.7,5.4,6,5.1,7.2,6,6.9,6,7.2,591.3
1923270,2015/12/31,1,1.11111E+95,6.3,7.2,6.3,7.5,6.6,7.2,6,6.9,6.3,6.9,6.6,8.4,6.9,7.8,6.9,8.1,8.1,8.4,7.2,7.8,6.3,6.3,5.4,6,5.1,5.7,5.4,5.4,4.5,5.1,4.8,5.4,4.5,6,4.5,6,5.7,5.4,7.2,6.3,7.5,6.9,9,8.4,8.7,7.5,8.1,6.3,6.9,6,6.6,5.4,6.6,5.4,6.6,5.7,6.6,5.4,6.3,5.7,6.3,5.4,6,6,6.3,5.4,6.3,5.7,7.5,5.7,6.6,5.4,6.3,5.4,6.6,5.4,6.6,5.7,6.3,5.7,6,5.7,6.6,6.3,7.8,7.5,8.7,7.5,9,7.8,8.7,7.5,8.7,7.2,7.2,6,628.8
1923270,2016/1/1,1,1.11111E+95,6.6,5.4,7.2,5.7,5.6348,5.2477,6,5.4,6,5.4,6,5.7,6.9,6.3,7.5,7.2,8.4,6.6,7.8,6.6,8.1,6.9,8.1,7.5,8.4,6.9,7.2,6,6.9,5.7,7.2,6,6.9,6,7.5,6,6.9,5.7,6.6,5.7,6.6,4.8,5.4,4.8,5.7,3.9,5.1,4.2,4.8,4.2,4.5,3.6,4.8,4.5,5.1,4.5,5.1,4.8,5.1,4.8,5.1,4.8,5.7,4.5,5.4,4.8,6,5.1,5.7,5.4,6,5.4,6,5.4,5.4,4.5,5.4,4.5,5.1,4.5,5.4,4.5,5.1,4.5,5.1,4.8,5.1,4.8,5.4,4.5,5.7,4.8,5.7,5.4,6.3,5.4,547.28
1923270,2016/1/2,1,1.11111E+95,6.6,6,6.9,5.7,6.3,5.4,6,5.4,5.4,6.6,5.7,6.6,6,7.2,5.7,6.6,5.7,6,4.8,5.7,5.1,6,5.1,5.1,4.8,5.7,4.5,5.1,4.2,5.1,4.2,4.5,4.5,5.4,5.4,6.6,5.4,6.6,5.7,4.2,3.9,4.2,3.6,4.2,3.9,4.2,3.3,4.2,3.6,3.9,3,3.3,3,3.6,3.3,3,2.7,3.3,2.4,3,3.9,5.1,4.2,5.4,4.5,6.3,6,4.5,3,3.3,2.7,3.6,2.7,3,2.4,3.6,3,3.3,2.7,3.9,3.3,3.3,3.3,3.6,4.1872,3.7717,3.9,5.4,4.5,5.4,4.8,5.4,4.8,5.7,4.8,5.4,441.76
1923270,2016/1/3,1,1.11111E+95,4.8,5.4,4.8,5.4,4.8,5.4,4.8,5.4,4.8,5.7,4.8,5.7,4.2,4.8,4.4543,4.587,4.2,5.1,4.2,5.4,5.4,5.4,4.5,4.5,3.6,5.1,4.2,3.9,3.6,4.5,3.6,3.9,3.6,5.1,4.5,5.1,3.9,4.5,3.9,4.2,3.9,4.8,4.2,4.8,3.6,4.2,3.6,4.2,3.6,4.5,2.4,2.7,2.4,2.7,3,2.7,2.7,2.7,2.7,3,2.4,3.3,2.4,3.3,3.3,3.6,3,4.5,3.9,4.2,3.6,4.5,3.9,4.2,3.9,4.2,3.6,4.2,3.6,3.9,3.9,4.2,3.9,4.2,3.9,4.5,3.3,3.6,3.6,3.6,3.3,3.9,3,3.9,3.6,4.2,388.24
1923270,2016/1/4,1,1.11111E+95,3.6,4.2,3.3,4.2,3.6,3.9,3.6,3.9,3.3,4.2,5.1,6.3,5.4,5.676,6.186,6.9,5.1,6,5.4,5.4,5.1,5.4,4.5,4.2,3.3,3.9,3.6,3.9,3,4.5,3.3,3.3,2.7,3.3,2.7,3.6,3,3.6,3.3,3.9,3.6,5.4,4.8,6.3,5.4,4.8,4.2,4.2,3.9,4.5,3.9,4.8,4.5,4.8,4.2,4.8,4.5,4.5,4.2,5.1,4.5,5.4,3.9,4.5,3.9,4.8,4.8,4.8,4.2,4.5,4.2,4.5,4.5,4.2,3.9,4.2,4.2,5.1,4.8,5.4,4.8,5.4,5.1,6,5.1,6.3,5.4,6,5.1,6,5.1,5.4,4.8,5.7,4.8,4.5,437.56
1923270,2016/1/5,1,1.11111E+95,3.3,4.2,3.6,3.6,3.3,3.9,3.3,4.2,3.6,4.2,3.6,3.9,3.6,4.2,4.2,3.6,3.6,6.6,6.6,7.2,6.9,7.5,4.8,4.5,3.6,4.2,4.2,4.8,3.9,4.8,4.2,4.5,4.2,4.5,4.2,4.8,4.5,5.7,4.8,5.4,4.8,6.6,5.1,6.9,6,6.6,5.7,6.3,5.7,6.3,5.7,5.6842,5.7413,6.3,5.7,5.901,6.0225,6.3,5.1,5.634,5.5538,6,4.2,4.311,5.286,5.4,5.7,5.7,5.1,6,5.4,6,5.1,6,5.1,6,5.1,6.9,5.7,6.6,5.7,6.3,5.7,6.6,5.4,6.9,6,7.2,6.3,6.9,6,6.6,6,6.6,6,6.6,510.33
1923270,2016/1/6,1,1.11111E+95,5.4,6.3,4.8,5.1,4.8,5.4,4.8,5.4,4.5,5.1,4.8,6,5.7,6.3,5.4,6.6,6.3,7.5,6.9,7.2,6.3,6.9,5.7,6.3,5.7,7.2,6.3,6.9,5.7,6,5.7,6.3,5.7,5.4,5.1,6,5.4,6.3,5.1,6,5.7,6.9,6.6,7.8,6.6,6.6,6.3,7.2,6.6,6.9,6,6.6,5.7,6.3,5.4,6.3,5.1,6,5.7,6,5.1,6.6,5.4,6.3,6.3,6.9,6.6,7.5,6.9,7.2,6,6.9,5.7,6.9,6,6.9,6,7.2,6.3,6.9,5.7,6.3,5.1,6.3,5.7,6.6,5.4,6.6,5.7,6.3,5.4,6.3,5.4,6.3,6,7.2,586.5
1923270,2016/1/7,1,1.11111E+95,6.3,7.2,6.6,6.9,6,6.9,6,7.5,6.6,7.5,6.6,7.8,6.9,7.5,6.6,7.8,6.6,7.8,7.5,8.4,8.1,9,7.2,7.8,6.3,6.6,5.7,6,5.7,6.6,6.5047,6.6757,6,6,5.5695,5.5845,5.1,5.7,5.3895,5.3963,6,7.2,6.9,8.1,7.2,7.8,6.6,6.9,5.7,7.2,6,7.5,6.3,7.8,6.3,7.2,6.3,7.2,5.7,6.9,6.3,6.9,6,7.8,6.3,7.2,6.6,8.7,6.9,8.1,6.3,7.8,6.6,7.2,6.3,7.8,6.6,7.5,6.9,8.1,6.3,7.2,6.3,6.9,6,6.9,6.3,6.9,5.4,6.6,5.7,6,5.7,6.3,5.1,5.7,645.92
1923270,2016/1/8,1,1.11111E+95,4.8,6,5.4,6.3,6,7.5,6.9,7.5,6.6,7.5,7.2,8.7,7.5,8.4,7.2,8.7,8.1,7.2,5.7,6.6,5.7,6.3,5.7,6.3,5.4,6.3,6.3,6.9,6,7.2,6.6105,6.342,6,7.2,6.3,8.7,7.8,8.7,7.8,8.6587,9.0345,9.3,8.7,9.9,7.8,8.1,5.7,6,5.7,6,5.1,5.1,4.8,5.4,4.8,5.7,5.1,6.3,5.4,6,5.1,6.3,6.3,7.2,6.6,8.1,7.8,9,7.8,7.8,6.3,7.2,6.3,7.5,6,7.5,6.3,7.2,6.3,7.2,6.3,7.2,6.3,7.5,6.6,7.5,6.6,7.2,6.6,7.5,6.6,7.2,6.6,7.8,6.6,7.8,657.65
1923270,2016/1/9,1,1.11111E+95,6.9,7.8,7.2,8.1,6.9,7.5,6.9,7.2,6,6.6,6,7.2,6.6,7.2,6.9,8.4,6.9,8.1,7.2,7.8,7.2,8.4,7.8,8.7,7.8,9.6,7.2,8.7,7.2,9,7.5,7.5,6.6,8.7,6.9,7.5,6.6,7.5,6.6,7.2,6.3,6.6,6.3,6.9,6,7.5,6.9,7.8,6,6,5.4,5.1,5.1,5.4,4.8,5.1,4.5,5.4,5.1,5.4,4.8,5.1,4.8,4.8,5.4,7.2,6.3,6.9,6.3,6.6,5.7,6.6,5.7,6.9,6.3,7.2,6.3,7.2,6,6.9,6.3,6.9,6.3,6.9,6.3,6.9,6,7.2,6,6.9,6,5.7,4.8,5.7,4.8,6,636.9
1923270,2016/1/10,1,1.11111E+95,4.8,5.4,4.8,5.1,4.5,5.4,4.8,5.7,5.1,5.4,4.8,5.4,6.6,7.2,6.6,7.8,6.9,7.5,6.6,6.6,5.7,6.3,5.4,6.3,5.4,6.9,5.7,5.1,4.2,4.8,3.9,4.2,3.9,4.2,3.9,4.5,3.6,4.2,3.6,3.6,3.9,3.3,4.2,4.8,5.4,5.1,5.4,4.5,4.8,4.2,4.8,4.5,5.1,4.2,5.1,4.2,4.8,4.5,4.8,4.2,5.4,4.5,5.1,4.5,6.3,5.7,7.2,5.7,6.3,5.1,4.8,4.2,4.8,3.9,4.5,3.9,3.9,3.9,4.2,3.9,4.2,3.6,4.5,4.5,5.1,5.1,5.7,5.4,6.3,5.1,6,5.1,6,4.8,5.7,4.8,483.9
1923270,2016/1/11,1,1.11111E+95,5.7,4.8,5.1,4.5,5.4,4.8,5.1,5.1,4.8,4.5,4.8,4.2,4.8,4.8,5.1,4.5,4.8,4.8,5.4,5.4,6.3,6,6.3,5.1,6,5.4,6,5.1,6,5.1,6.3,5.7,6.9,6,7.2,6.3,7.2,6.3,7.8,6.3,7.8,6.9,8.4,7.5,7.8,6.9,8.1,6,6.9,5.7,6,5.4,6,5.4,6,5.7,6.3,5.4,6,5.4,6.9,7.2,8.1,7.5,9.3,7.8,9,8.7,9.3,6.9,6,5.7,6.6,5.4,6.6,5.7,6.9,5.7,6.6,5.7,6.3,5.7,6.6,5.7,6.9,6.9,7.5,6.9,7.2,6.6,7.2,6.9,7.2,6.3,7.5,6.6,600.9
1923270,2016/1/12,1,1.11111E+95,7.5,6.9,8.4,6.9,7.8,6.6,8.1,6.9,7.8,6.9,7.8,7.2,9,7.5,8.7,7.8,9.3,8.1,9.6,7.5,8.4,7.2,8.4,6.9,6.3,5.4,6.6,6.6,6.9,6.3,6.6,5.7,6.6,6,6.9,6.6,7.2,6.9,7.2,7.5,9.6,8.4,10.2,9.6,10.8,8.4,9.3,8.1,9.3,8.1,8.4,7.2,8.1,6.3,7.2,6.3,7.5,6.3,7.2,6,7.2,6,7.2,6.6,7.8,7.5,9.6,9,9.6,7.8,8.7,8.1,9,8.1,9,7.8,9,8.4,9.3,7.2,7.2,6,7.5,6.6,7.5,6.6,7.2,6.6,7.5,6.9,7.8,6.6,7.5,7.2,8.4,7.5,732.3
1923270,2016/1/13,1,1.11111E+95,9,8.4,9.9,8.4,9.3,8.1,9.3,8.7,9.3,8.7,10.5,8.4,9.9,8.4,8.4,6.6,8.4,8.1,9.3,7.8,9.3,7.8,8.1,6.9,7.5,7.2,8.1,7.2,8.4,6.9,9,7.8,9,8.7,9.3,8.7,9.9,8.1,9,8.4,8.7,8.1,9.6,7.8,9.6,8.7,9.9,7.5,8.4,7.2,8.1,7.8,6.9,8.1,7.5,6.9,7.8,6.6,7.2,6.6,7.8,6.6,7.5,6.6,8.1,7.2,8.4,7.8,8.7,6.9,8.4,8.1,9.6,8.4,9,8.1,9.3,8.1,9,8.4,9.3,8.1,9.6,8.1,7.8,6.3,7.5,6.3,7.2,6,6.9,6.9,7.8,6.3,7.5,6.6,779.4
1923270,2016/1/14,1,1.11111E+95,7.2,6.6,7.5,6.9,8.7,7.2,8.4,7.8,8.4,7.2,9.3,8.7,9.6,8.7,10.5,9.3,11.4,9.3,9.3,7.8,9,8.1,8.7,7.8,9,7.8,9.3,8.4,9,7.5,8.7,7.5,9.3,8.1,9.6,8.7,9.3,8.4,9,8.1,9.3,8.4,9.9,8.4,9,7.8,9.3,7.2,8.1,6.9,7.8,6.6,8.1,6.9,8.1,7.2,8.1,7.2,8.1,6.9,7.8,6.9,7.8,6.6,7.2,6.6,7.8,7.5,9,6.6,7.5,6.6,8.1,7.2,8.1,6.9,8.1,6.9,8.1,6.9,8.1,6.9,8.1,7.5,8.1,7.5,8.4,7.2,8.1,7.2,8.1,7.2,8.1,7.2,7.8,6.9,771
1923270,2016/1/15,1,1.11111E+95,7.2,6.3,6.9,6.3,7.5,6.6,7.2,6.6,7.2,6,7.5,6.3,7.5,6.6,7.8,7.2,7.2,8.1,9.6,8.1,9.9,8.7,11.1,9.3,9.3,7.2,7.8,7.2,8.4,6.6,7.5,6.6,7.5,6.3,8.4,7.2,7.8,6.6,8.4,6.3,7.2,6,7.8,7.8,9.3,7.8,8.7,6.9,7.5,6,7.2,6,6.9,6,6.6,5.7,7.2,7.0012,5.964,6,6.6,6,6.3,5.4,6.3,6.3,7.5,6.3,6.6,6.3495,6.0862,4.8,5.7,5.1,6,5.7,6.3,5.1,6,5.4,6,5.1,6,6.6,7.5,6.9,7.8,7.2,8.1,6.9,8.1,6.9,7.8,6.9,7.8,6.6,673.4
1923270,2016/1/16,1,1.11111E+95,7.5,6.6,8.1,6.3,7.2,6.6,7.5,6.6,7.8,6.9,7.8,7.8,9.3,8.4,9.3,8.1,10.2,9,8.7,8.4,8.7,7.5,7.8,6.3,7.5,6.6,7.5,6.6,6.3,5.7,6,5.4,6.6,5.7,6.9,6,6.6,5.7,6.6,5.4,6.9,6.3,7.2,6,7.5,6.6,6.9,6,6.6,6.3,5.7,6.3,5.4,6,5.4,6,5.4,6,5.1,6,5.4,5.1,4.2,4.8,4.8,5.7,5.4,6,5.4,5.1,4.2,4.8,4.2,5.1,4.2,5.1,4.8,6.3,5.7,6.3,5.4,6,5.7,6.3,6,6.6,5.7,6.9,6,6.6,5.7,6.9,5.7,6.3,5.4,6,612.9
